batch_label,source_row_no,language_code,headword,primary_definition,english_translation,swahili_translation,part_of_speech,dialect_variant,register,pronunciation_ipa,etymology,audio_url,category,created_by,source_name,source_license,source_url,source_note
BATCH_SWEN_FREEDICT_2026_02_24_A,267,sw,lengelenge,blister; blister,malengelenge,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,268,sw,limau,lemon; lemon,malimau,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,269,sw,lina,it has; it has,wa na,,v,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,270,sw,lipo,payment; payment,malipo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,271,sw,marahaba,"reply to ""shikamoo""; reply to ""shikamoo""",shikamoo,,interj,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,272,sw,matatu,local minibus in Kenya; local minibus in Kenya,daladala,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,273,sw,mbali,different; different,mbalimbali,,adj,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,274,sw,mbalimbali,"various, different; various, different",mbali,,adj,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,275,sw,mbili,two; two,wili,,num,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,276,sw,mchanganyiko,mixture; mixture,michanganyiko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,277,sw,mchawi,"sorceror, magician; witch; sorceror, magician; witch",wachawi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,278,sw,mchele,"rice, husked rice; rice, husked rice",michele,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,279,sw,mcheza,actor; actor,wacheza,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,280,sw,mchezo,game; game,michezo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,281,sw,mchukuzi,porter; porter,wachukuzi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,282,sw,mchumba,"fiancée, fiancé; fiancée, fiancé",wachumba,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,283,sw,mchungaji,"herdsman, shepherd; herdsman, shepherd",wachungaji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,284,sw,mchungwa,orange tree; orange tree,michungwa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,285,sw,mchwa,termite; termite,michwa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,286,sw,mdomo,lip; lip,midomo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,287,sw,mdudu,"insect, bug; insect, bug",wadudu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,288,sw,mfalme,king; king,wafalme,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,289,sw,mfano,example; example,mifano,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,290,sw,mfanyakazi,worker; worker,wafanyakazi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,291,sw,Mfaransa,Frenchman; Frenchman,Wafaransa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,292,sw,mfereji,water-channel; water-channel,mifereji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,293,sw,mfugo,English equivalent of mfugo,mifugo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,294,sw,mfuko,bag; bag,mifuko,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,295,sw,mfupa,bone; bone,mifupa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,296,sw,mganga,traditional healer; doctor; traditional healer; doctor,waganga,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,297,sw,mgeni,"stranger, foreigner; guest; stranger, foreigner; guest",wageni,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,298,sw,Mgiriki,Greek; Greek,Wagiriki,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,299,sw,mgomba,banana plant; banana plant,migomba,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,300,sw,mgongo,back; back,migongo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,301,sw,mgonjwa,sick person; patient; sick person; patient,wagonjwa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,302,sw,mguu,leg; leg,miguu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,303,sw,Mhabeshi,Ethiopian; Ethiopian,Wahabeshi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,304,sw,mhandisi,engineer; engineer,wahandisi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,305,sw,mhariri,editor; editor,wahariri,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,306,sw,Mhindi,Indian; Indian,Wahindi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,307,sw,mhudumu,"waiter, attendant; waiter, attendant",wahudumu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,308,sw,mjane,"widow, widower; widow, widower",wajane,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,309,sw,Mjapani,Japanese; Japanese,Wajapani,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,310,sw,Mjerumani,German; German,Wajerumani,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,311,sw,mji,"town, city; town, city",miji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,312,sw,mjinga,fool; fool,wajinga,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,313,sw,mjomba,English equivalent of mjomba,wajomba,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,314,sw,mjukuu,grandchild; grandchild,wajukuu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,315,sw,mjumbe,messenger; messenger,wajumbe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,316,sw,mkahawa,cafe; cafe,mikahawa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,317,sw,mkasi,scissors; scissors,mikasi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,318,sw,mkate,bread; bread,mikate,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,319,sw,mkato,shortcut; amputation; shortcut; amputation,mikato,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,320,sw,mke,wife; wife,wake,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,321,sw,mkebe,can; can,mikebe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,322,sw,mkeka,plaited mat; plaited mat,mikeka,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,323,sw,Mkenya,Kenyan; Kenyan,Wakenya,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,324,sw,mkia,tail; tail,mikia,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,325,sw,mkimbiaji,runner; runner,wakimbiaji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,326,sw,mkimbizi,refugee; fugitive; refugee; fugitive,wakimbizi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,327,sw,mkoa,"state, province; state, province",mikoa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,328,sw,mkoba,bag; bag,mikoba,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,329,sw,mkono,arm; arm,mikono,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,330,sw,mkopo,loan; loan,mikopo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,331,sw,Mkristo,Christian; Christian,Wakristo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,332,sw,mkulima,farmer; farmer,wakulima,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,333,sw,mkurugenzi,"leader, manager; leader, manager",wakurugenzi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,334,sw,mkusanya,collector; collector,wakusanya,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,335,sw,mkutano,meeting; meeting,mikutano,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,336,sw,mkwe,in-law; in-law,wakwe,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,337,sw,mlango,"door; gate, portal; door; gate, portal",milango,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,338,sw,mlawatu,cannibal; cannibal,walawatu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,339,sw,mlima,mountain; mountain,milima,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,340,sw,mlimaji,farmer; farmer,walimaji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,341,sw,mlinzi,guard; guard,walinzi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,342,sw,mlio,"shout, cry; shout, cry",milio,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,343,sw,Mmarekani,American; American,Wamarekani,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,344,sw,mmea,plant; plant,mimea,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,345,sw,mna,you; you,wa na,,v,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,346,sw,mna,is inside; are inside; is inside; are inside,wa na,,v,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,347,sw,mnara,tower; tower,minara,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,348,sw,mnazi,coconut palm; coconut palm,minazi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,349,sw,mnyama,animal; beast; animal; beast,wanyama,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,350,sw,mnyororo,chain; chain,minyororo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,351,sw,moto,fire; heat; fire; heat,myoto,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,352,sw,moyo,heart; heart,mioyo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,353,sw,moyo,heart; heart,nyoyo,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,354,sw,mpaka,border; border,mipaka,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,355,sw,mpango,"plan, arrangement, schedule; plan, arrangement, schedule",mipango,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,356,sw,mpendwa,"dear, beloved; dear, beloved",wapendwa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,357,sw,mpishi,cook; cook,wapishi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,358,sw,mpunga,rice plant; rice plant,mipunga,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,359,sw,mpwa,"nephew, niece; nephew, niece",wapwa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,360,sw,mradi,intention; intention,miradi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,361,sw,Mreno,Portuguese; Portuguese,Wareno,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,362,sw,mrithi,inheritor; inheritor,warithi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,363,sw,Mrumi,Roman; Roman,Warumi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,364,sw,Mrusi,Russian; Russian,Warusi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,365,sw,msaada,"help, aid; help, aid",misaada,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,366,sw,msafiri,traveller; traveller,wasafiri,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,367,sw,Msahafu,Koran; Koran,Kurani,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,368,sw,msahafu,book; book,misahafu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,369,sw,msahafu,book; book,Msahafu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,370,sw,msaidizi,assistant; assistant,wasaidizi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,371,sw,msalaba,cross; cross,misalaba,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,372,sw,msamaha,forgiveness; forgiveness,misamaha,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,373,sw,msanii,artist; artist,wasanii,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,374,sw,msemaji,speaker; orator; speaker; orator,wasemaji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,375,sw,mshahara,"wage, salary; wage, salary",mishahara,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,376,sw,mshairi,poet; poet,washairi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,377,sw,mshale,arrow; arrow,mishale,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,378,sw,mshangao,amazement; amazement,mishangao,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,379,sw,mshauri,"consultant, advisor; consultant, advisor",washauri,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,380,sw,mshika,holder; holder,washika,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,381,sw,mshindani,competitor; competitor,washindani,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,382,sw,mshinde,loser; loser,washinde,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,383,sw,mshindi,winner; winner,washindi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,384,sw,mshipa,nerve; vessel; nerve; vessel,mishipa,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,385,sw,mshirika,"partner, associate; partner, associate",washirika,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,386,sw,mshiriki,participant; participant,washiriki,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,387,sw,mshonaji,tailor; tailor,washonaji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,388,sw,mshonaji,tailor; tailor,mshoni,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,389,sw,mshoni,tailor; tailor,washoni,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,390,sw,mshoni,tailor; tailor,mshonaji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,391,sw,msichana,girl; girl,wasichana,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,392,sw,msikiti,mosque; mosque,misikiti,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,393,sw,msimamizi,"overseer, supervisor; overseer, supervisor",wasimamizi,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,394,sw,msitu,"forest, wood; forest, wood",misitu,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,395,sw,msomaji,reader; reader,wasomaji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,396,sw,mstari,line; line,mistari,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,397,sw,msumari,nail; nail,misumari,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,398,sw,Msumbiji,Mozambican; Mozambican,Wasumbiji,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,399,sw,Mswahili,Swahili person; Swahili person,Waswahili,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,400,sw,mswaki,toothbrush; toothbrush,miswaki,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
BATCH_SWEN_FREEDICT_2026_02_24_A,401,sw,Msweden,Swede; Swede,Wasweden,,n,,both,,,,,,FreeDict,See COPYING (swh-eng package),https://freedict.org/downloads/,swh-eng.tei
